date,site,species,no,leaf,weight,
03-Jun,sm,rubpar,1,1,327.3,
03-Jun,sm,rubpar,1,2,179.3,
03-Jun,sm,rubpar,1,3,235.2,
03-Jun,sm,rubpar,1,4,,
03-Jun,sm,rubpar,1,5,237.8,
03-Jun,sm,rubpar,2,1,205.3,
03-Jun,sm,rubpar,2,2,305.5,
03-Jun,sm,rubpar,2,3,395.1,
03-Jun,sm,rubpar,2,4,343.9,
03-Jun,sm,rubpar,2,5,460.4,
03-Jun,sm,rubpar,3,1,364.3,
03-Jun,sm,rubpar,3,2,211.5,
03-Jun,sm,rubpar,3,3,241.5,
03-Jun,sm,rubpar,3,4,235.9,
03-Jun,sm,rubpar,3,5,230.2,
29-May,sm,rubpar,4,1,385.6,
29-May,sm,rubpar,4,2,269.4,
29-May,sm,rubpar,4,3,383.9,
29-May,sm,rubpar,4,4,531.8,
29-May,sm,rubpar,4,5,569.7,
29-May,sm,rubpar,5,1,339.6,
29-May,sm,rubpar,5,2,275.4,
29-May,sm,rubpar,5,3,600.6,
29-May,sm,rubpar,5,4,352.3,
29-May,sm,rubpar,5,5,188.9,
30-May,sm,rubpar,6,1,444.6,
30-May,sm,rubpar,6,2,225.5,
30-May,sm,rubpar,6,3,201.9,
30-May,sm,rubpar,6,4,124.8,
30-May,sm,rubpar,6,5,168.9,
29-May,sm,rubpar,7,1,587.5,
29-May,sm,rubpar,7,2,528.8,
29-May,sm,rubpar,7,3,459.8,
29-May,sm,rubpar,7,4,445.1,
29-May,sm,rubpar,7,5,647.7,
01-Jun,sm,rubpar,8,1,763.2,
01-Jun,sm,rubpar,8,2,331.8,
01-Jun,sm,rubpar,8,3,300.1,
01-Jun,sm,rubpar,8,4,504.2,
01-Jun,sm,rubpar,8,5,394.4,
01-Jun,sm,rubpar,9,1,797.2,
01-Jun,sm,rubpar,9,2,609.7,
01-Jun,sm,rubpar,9,3,287.5,
01-Jun,sm,rubpar,9,4,495.1,
01-Jun,sm,rubpar,9,5,811.9,
29-May,sm,rubpar,10,1,137.2,
29-May,sm,rubpar,10,2,213.7,
29-May,sm,rubpar,10,3,436.3,
29-May,sm,rubpar,10,4,413.8,
29-May,sm,rubpar,10,5,343.3,
31-May,sm,rubspe,1,1,132.8,
31-May,sm,rubspe,1,2,112.2,
31-May,sm,rubspe,1,3,102.5,
31-May,sm,rubspe,1,4,81.4,
31-May,sm,rubspe,1,5,156.9,
31-May,sm,rubspe,2,1,161.9,
31-May,sm,rubspe,2,2,169,
31-May,sm,rubspe,2,3,132.7,
31-May,sm,rubspe,2,4,120.2,
31-May,sm,rubspe,2,5,131.7,
04-Jun,sm,rubspe,5,1,127.5,
04-Jun,sm,rubspe,5,2,119,
04-Jun,sm,rubspe,5,3,172.6,
04-Jun,sm,rubspe,5,4,145.9,
04-Jun,sm,rubspe,5,5,124.4,
31-May,sm,rubspe,6,1,125.3,
31-May,sm,rubspe,6,2,117.6,
31-May,sm,rubspe,6,3,117.8,
31-May,sm,rubspe,6,4,132.1,
31-May,sm,rubspe,6,5,150.8,
31-May,sm,rubspe,7,1,142.1,
31-May,sm,rubspe,7,2,116.6,
31-May,sm,rubspe,7,3,97.9,
31-May,sm,rubspe,7,4,119,
31-May,sm,rubspe,7,5,119.4,
31-May,sm,rubspe,8,1,108.6,
31-May,sm,rubspe,8,2,106.1,
31-May,sm,rubspe,8,3,103.5,
31-May,sm,rubspe,8,4,151.4,
31-May,sm,rubspe,8,5,94.5,
31-May,sm,rubspe,9,1,97.2,
31-May,sm,rubspe,9,2,129.7,
31-May,sm,rubspe,9,3,123.9,
31-May,sm,rubspe,9,4,117.6,
31-May,sm,rubspe,9,5,137.3,
31-May,sm,rubspe,10,1,88.5,
31-May,sm,rubspe,10,2,141.9,
31-May,sm,rubspe,10,3,105.1,
31-May,sm,rubspe,10,4,133.6,
31-May,sm,rubspe,10,5,95.6,
03-Jun,sm,rubspe,11,1,66.6,
03-Jun,sm,rubspe,11,2,65.3,
03-Jun,sm,rubspe,11,3,88.9,
03-Jun,sm,rubspe,11,4,94,
03-Jun,sm,rubspe,11,5,164.6,
03-Jun,sm,rubspe,12,1,84.2,
03-Jun,sm,rubspe,12,2,97.6,
03-Jun,sm,rubspe,12,3,68,
03-Jun,sm,rubspe,12,4,86.2,
03-Jun,sm,rubspe,12,5,92.7,
03-Jun,sm,samrac,2,1,286.1,
03-Jun,sm,samrac,2,2,184.8,
03-Jun,sm,samrac,2,3,172.9,
03-Jun,sm,samrac,2,4,208.4,
03-Jun,sm,samrac,2,5,171.1,
04-Jun,sm,samrac,3,1,316.2,
04-Jun,sm,samrac,3,2,576.9,
04-Jun,sm,samrac,3,3,286,
04-Jun,sm,samrac,3,4,1116.2,
04-Jun,sm,samrac,3,5,740.1,
03-Jun,sm,samrac,4,1,244.9,
03-Jun,sm,samrac,4,2,95.2,
03-Jun,sm,samrac,4,3,200,
03-Jun,sm,samrac,4,4,134.3,
03-Jun,sm,samrac,4,5,124.5,
03-Jun,sm,samrac,5,1,193.9,
03-Jun,sm,samrac,5,2,197.5,
03-Jun,sm,samrac,5,3,228.5,
03-Jun,sm,samrac,5,4,476.5,
03-Jun,sm,samrac,5,5,213.9,
03-Jun,sm,samrac,6,1,436.6,
03-Jun,sm,samrac,6,2,434.1,
03-Jun,sm,samrac,6,3,305.9,
03-Jun,sm,samrac,6,4,354,
03-Jun,sm,samrac,6,5,394.8,
03-Jun,sm,samrac,7,1,269.9,
03-Jun,sm,samrac,7,2,166.2,
03-Jun,sm,samrac,7,3,228.6,
03-Jun,sm,samrac,7,4,438.3,
03-Jun,sm,samrac,7,5,371.5,
04-Jun,sm,samrac,8,1,318.1,
04-Jun,sm,samrac,8,2,492.1,
04-Jun,sm,samrac,8,3,206.9,
04-Jun,sm,samrac,8,4,123.8,
04-Jun,sm,samrac,8,5,130.8,
04-Jun,sm,samrac,9,1,271,
04-Jun,sm,samrac,9,2,449.4,
04-Jun,sm,samrac,9,3,556.8,
04-Jun,sm,samrac,9,4,443.4,
04-Jun,sm,samrac,9,5,322.6,
04-Jun,sm,samrac,10,1,241.6,
04-Jun,sm,samrac,10,2,189.4,
04-Jun,sm,samrac,10,3,163.4,
04-Jun,sm,samrac,10,4,187.2,
04-Jun,sm,samrac,10,5,181.4,
04-Jun,sm,samrac,11,1,610.5,
04-Jun,sm,samrac,11,2,547.6,
04-Jun,sm,samrac,11,3,789.4,
04-Jun,sm,samrac,11,4,475.5,
04-Jun,sm,samrac,11,5,418.3,
30-May,sm,shecan,1,1,43,
30-May,sm,shecan,1,2,66.9,
30-May,sm,shecan,1,3,32,
30-May,sm,shecan,1,4,59.2,
30-May,sm,shecan,1,5,48.2,
05-Jun,sm,shecan,5,1,47.7,
05-Jun,sm,shecan,5,2,30.6,
05-Jun,sm,shecan,5,3,31.4,
05-Jun,sm,shecan,5,4,22.4,
05-Jun,sm,shecan,5,5,49.1,
01-Jun,sm,shecan,6,1,25.4,
01-Jun,sm,shecan,6,2,27.9,
01-Jun,sm,shecan,6,3,24.6,
01-Jun,sm,shecan,6,4,19,
01-Jun,sm,shecan,6,5,14.3,
01-Jun,sm,shecan,7,1,50.9,
01-Jun,sm,shecan,7,2,63.3,
01-Jun,sm,shecan,7,3,53,
01-Jun,sm,shecan,7,4,82.9,
01-Jun,sm,shecan,7,5,66.6,
01-Jun,sm,shecan,8,1,56.6,
01-Jun,sm,shecan,8,2,41.4,
01-Jun,sm,shecan,8,3,39.4,
01-Jun,sm,shecan,8,4,22.4,
01-Jun,sm,shecan,8,5,27.8,
01-Jun,sm,shecan,9,1,69.1,
01-Jun,sm,shecan,9,2,69.5,
01-Jun,sm,shecan,9,3,55.2,
01-Jun,sm,shecan,9,4,67.5,
01-Jun,sm,shecan,9,5,30.7,
01-Jun,sm,shecan,10,1,42.7,
01-Jun,sm,shecan,10,2,65.8,
01-Jun,sm,shecan,10,3,51.4,
01-Jun,sm,shecan,10,4,26.8,
01-Jun,sm,shecan,10,5,72.6,
01-Jun,sm,shecan,11,1,54,
01-Jun,sm,shecan,11,2,58.1,
01-Jun,sm,shecan,11,3,76.1,
01-Jun,sm,shecan,11,4,46,
01-Jun,sm,shecan,11,5,43.3,
01-Jun,sm,shecan,12,1,39.6,
01-Jun,sm,shecan,12,2,83.5,
01-Jun,sm,shecan,12,3,50.4,
01-Jun,sm,shecan,12,4,46.4,
01-Jun,sm,shecan,12,5,33.3,
05-Jun,sm,shecan,16,1,60.8,
05-Jun,sm,shecan,16,2,56.1,
05-Jun,sm,shecan,16,3,52.9,
05-Jun,sm,shecan,16,4,51,
05-Jun,sm,shecan,16,5,58,
30-May,sm,sorsco,1,1,679.5,
30-May,sm,sorsco,1,2,844.7,
30-May,sm,sorsco,1,3,508.1,
30-May,sm,sorsco,1,4,715.7,
30-May,sm,sorsco,1,5,332.4,
30-May,sm,sorsco,4,1,586.3,
30-May,sm,sorsco,4,2,431,
30-May,sm,sorsco,4,3,289.8,
30-May,sm,sorsco,4,4,502.5,
30-May,sm,sorsco,4,5,343.9,
01-Jun,sm,sorsco,5,1,311.1,
01-Jun,sm,sorsco,5,2,456.3,
01-Jun,sm,sorsco,5,3,211.4,
01-Jun,sm,sorsco,5,4,215,
01-Jun,sm,sorsco,5,5,493.5,
03-Jun,sm,sorsco,6,1,284.2,
03-Jun,sm,sorsco,6,2,340.5,
03-Jun,sm,sorsco,6,3,350.6,
03-Jun,sm,sorsco,6,4,333,
03-Jun,sm,sorsco,6,5,302.3,
01-Jun,sm,sorsco,7,1,698.4,
01-Jun,sm,sorsco,7,2,540.7,
01-Jun,sm,sorsco,7,3,521,
01-Jun,sm,sorsco,7,4,393.6,
01-Jun,sm,sorsco,7,5,610.2,
04-Jun,sm,sorsco,9,1,609.3,
04-Jun,sm,sorsco,9,2,817.8,
04-Jun,sm,sorsco,9,3,461,
04-Jun,sm,sorsco,9,4,1377.6,
04-Jun,sm,sorsco,9,5,1431.9,
04-Jun,sm,sorsco,10,1,2240.8,
04-Jun,sm,sorsco,10,2,477.1,
04-Jun,sm,sorsco,10,3,979.1,
04-Jun,sm,sorsco,10,4,1228.1,
04-Jun,sm,sorsco,10,5,915.7,
01-Jun,sm,sorsco,11,1,461.9,
01-Jun,sm,sorsco,11,2,371,
01-Jun,sm,sorsco,11,3,553.4,
01-Jun,sm,sorsco,11,4,577.6,
01-Jun,sm,sorsco,11,5,504.4,
03-Jun,sm,sorsco,12,1,593.1,
03-Jun,sm,sorsco,12,2,314.5,
03-Jun,sm,sorsco,12,3,516.1,
03-Jun,sm,sorsco,12,4,378.2,
03-Jun,sm,sorsco,12,5,373.1,
04-Jun,sm,sorsco,12_2,1,1117.7,
04-Jun,sm,sorsco,12_2,2,1144.1,
04-Jun,sm,sorsco,12_2,3,865.8,
04-Jun,sm,sorsco,12_2,4,778.9,
04-Jun,sm,sorsco,12_2,5,932.6,
29-May,sm,spibet,1,1,24.2,
29-May,sm,spibet,1,2,44.5,
29-May,sm,spibet,1,3,59,
29-May,sm,spibet,1,4,49.9,
29-May,sm,spibet,1,5,51.1,
29-May,sm,spibet,2,1,32.8,
29-May,sm,spibet,2,2,40.8,
29-May,sm,spibet,2,3,42,
29-May,sm,spibet,2,4,29.5,
29-May,sm,spibet,2,5,35.6,
29-May,sm,spibet,3,1,60.2,
29-May,sm,spibet,3,2,44.7,
29-May,sm,spibet,3,3,44.6,
29-May,sm,spibet,3,4,31.6,
29-May,sm,spibet,3,5,47,
29-May,sm,spibet,4,1,49.2,
29-May,sm,spibet,4,2,30.4,
29-May,sm,spibet,4,3,47.9,
29-May,sm,spibet,4,4,22.9,
29-May,sm,spibet,4,5,26.8,
29-May,sm,spibet,5,1,62.6,
29-May,sm,spibet,5,2,65.7,
29-May,sm,spibet,5,3,56.6,
29-May,sm,spibet,5,4,51.1,
29-May,sm,spibet,5,5,47,
29-May,sm,spibet,6,1,52.9,
29-May,sm,spibet,6,2,66.2,
29-May,sm,spibet,6,3,80.2,
29-May,sm,spibet,6,4,103,
29-May,sm,spibet,6,5,102.7,
29-May,sm,spibet,7,1,50.6,
29-May,sm,spibet,7,2,30.3,
29-May,sm,spibet,7,3,41.2,
29-May,sm,spibet,7,4,50.3,
29-May,sm,spibet,7,5,43,
29-May,sm,spibet,8,1,20.8,
29-May,sm,spibet,8,2,18.3,
29-May,sm,spibet,8,3,74.6,
29-May,sm,spibet,8,4,34.6,
29-May,sm,spibet,8,5,59.6,
29-May,sm,spibet,9,1,29.8,
29-May,sm,spibet,9,2,23.5,
29-May,sm,spibet,9,3,34.2,
29-May,sm,spibet,9,4,38.5,
29-May,sm,spibet,9,5,34.4,
29-May,sm,spibet,10,1,59.3,
29-May,sm,spibet,10,2,45.6,
29-May,sm,spibet,10,3,44.8,
29-May,sm,spibet,10,4,73.5,
29-May,sm,spibet,10,5,58.6,
31-May,sm,spidou,1,1,8.3,
31-May,sm,spidou,1,2,10.6,
31-May,sm,spidou,1,3,12.7,
31-May,sm,spidou,1,4,12.6,
31-May,sm,spidou,1,5,12.3,
31-May,sm,spidou,2,1,11.9,
31-May,sm,spidou,2,2,11.9,
31-May,sm,spidou,2,3,13.4,
31-May,sm,spidou,2,4,15.6,
31-May,sm,spidou,2,5,15.5,
31-May,sm,spidou,3,1,15.6,
31-May,sm,spidou,3,2,8.5,
31-May,sm,spidou,3,3,13.6,
31-May,sm,spidou,3,4,18.2,
31-May,sm,spidou,3,5,14.4,
31-May,sm,spidou,4,1,13.7,
31-May,sm,spidou,4,2,6.4,
31-May,sm,spidou,4,3,10,
31-May,sm,spidou,4,4,7.1,
31-May,sm,spidou,4,5,7.2,
31-May,sm,spidou,5,1,16,
31-May,sm,spidou,5,2,9,
31-May,sm,spidou,5,3,14.3,
31-May,sm,spidou,5,4,10.4,
31-May,sm,spidou,5,5,13.3,
31-May,sm,spidou,6,1,10.9,
31-May,sm,spidou,6,2,11.7,
31-May,sm,spidou,6,3,11.3,
31-May,sm,spidou,6,4,12.2,
31-May,sm,spidou,6,5,10.7,
31-May,sm,spidou,7,1,11.6,
31-May,sm,spidou,7,2,11.6,
31-May,sm,spidou,7,3,13,
31-May,sm,spidou,7,4,17.2,
31-May,sm,spidou,7,5,10.2,
31-May,sm,spidou,8,1,15.9,
31-May,sm,spidou,8,2,10.9,
31-May,sm,spidou,8,3,17.9,
31-May,sm,spidou,8,4,16.8,
31-May,sm,spidou,8,5,14.7,
31-May,sm,spidou,9,1,9.3,
31-May,sm,spidou,9,2,9.1,
31-May,sm,spidou,9,3,9.1,
31-May,sm,spidou,9,4,12.3,
31-May,sm,spidou,9,5,12.9,
31-May,sm,spidou,10,1,9.9,
31-May,sm,spidou,10,2,10.3,
31-May,sm,spidou,10,3,10.5,
31-May,sm,spidou,10,4,9.4,
31-May,sm,spidou,10,5,10.3,
01-Jun,sm,spipyr,1,1,26.3,
01-Jun,sm,spipyr,1,2,34.9,
01-Jun,sm,spipyr,1,3,37.9,
01-Jun,sm,spipyr,1,4,30.8,
01-Jun,sm,spipyr,1,5,26.1,
01-Jun,sm,spipyr,2,1,25.1,
01-Jun,sm,spipyr,2,2,19.2,
01-Jun,sm,spipyr,2,3,31.2,
01-Jun,sm,spipyr,2,4,35.2,
01-Jun,sm,spipyr,2,5,21.2,
01-Jun,sm,spipyr,3,1,33.5,
01-Jun,sm,spipyr,3,2,43.6,
01-Jun,sm,spipyr,3,3,37.6,
01-Jun,sm,spipyr,3,4,38.9,
01-Jun,sm,spipyr,3,5,31.2,
01-Jun,sm,spipyr,4,1,25.4,
01-Jun,sm,spipyr,4,2,21.1,
01-Jun,sm,spipyr,4,3,21.4,
01-Jun,sm,spipyr,4,4,20.8,
01-Jun,sm,spipyr,4,5,25.7,
01-Jun,sm,spipyr,5,1,18.9,
01-Jun,sm,spipyr,5,2,18.8,
01-Jun,sm,spipyr,5,3,21,
01-Jun,sm,spipyr,5,4,24.7,
01-Jun,sm,spipyr,5,5,18.6,
01-Jun,sm,spipyr,6,1,16,
01-Jun,sm,spipyr,6,2,22.9,
01-Jun,sm,spipyr,6,3,,
01-Jun,sm,spipyr,6,4,20.1,
01-Jun,sm,spipyr,6,5,18.9,
01-Jun,sm,spipyr,7,1,16,
01-Jun,sm,spipyr,7,2,12.6,
01-Jun,sm,spipyr,7,3,23.1,
01-Jun,sm,spipyr,7,4,17.1,
01-Jun,sm,spipyr,7,5,10.6,
01-Jun,sm,spipyr,8,1,34.7,
01-Jun,sm,spipyr,8,2,17.6,
01-Jun,sm,spipyr,8,3,25.4,
01-Jun,sm,spipyr,8,4,22,
01-Jun,sm,spipyr,8,5,39.5,
01-Jun,sm,spipyr,9,1,48,
01-Jun,sm,spipyr,9,2,49.1,
01-Jun,sm,spipyr,9,3,49.6,
01-Jun,sm,spipyr,9,4,42,
01-Jun,sm,spipyr,9,5,53.6,
01-Jun,sm,spipyr,10,1,50.7,
01-Jun,sm,spipyr,10,2,41.5,
01-Jun,sm,spipyr,10,3,49.5,
01-Jun,sm,spipyr,10,4,49.9,
01-Jun,sm,spipyr,10,5,40.4,
04-Jun,sm,symalb,2,1,53.8,
04-Jun,sm,symalb,2,2,34.6,
04-Jun,sm,symalb,2,3,36.5,
04-Jun,sm,symalb,2,4,31.3,
04-Jun,sm,symalb,2,5,39,
29-May,sm,symalb,4,1,39.1,
29-May,sm,symalb,4,2,25.6,
29-May,sm,symalb,4,3,16.1,
29-May,sm,symalb,4,4,37.4,
29-May,sm,symalb,4,5,21.8,
31-May,sm,symalb,5,1,,
31-May,sm,symalb,5,2,,
31-May,sm,symalb,5,3,,
31-May,sm,symalb,5,4,,
31-May,sm,symalb,5,5,,
31-May,sm,symalb,6,1,16.7,
31-May,sm,symalb,6,2,12.9,
31-May,sm,symalb,6,3,19.4,
31-May,sm,symalb,6,4,15.9,
31-May,sm,symalb,6,5,23.7,
30-May,sm,symalb,7,1,31.4,
30-May,sm,symalb,7,2,16.7,
30-May,sm,symalb,7,3,33.3,
30-May,sm,symalb,7,4,30,
30-May,sm,symalb,7,5,21.7,
01-Jun,sm,symalb,8,1,30.2,
01-Jun,sm,symalb,8,2,19.8,
01-Jun,sm,symalb,8,3,35.7,
01-Jun,sm,symalb,8,4,29.1,
01-Jun,sm,symalb,8,5,39,
29-May,sm,symalb,11,1,16.3,
29-May,sm,symalb,11,2,12.8,
29-May,sm,symalb,11,3,16.4,
29-May,sm,symalb,11,4,9.6,
29-May,sm,symalb,11,5,22.7,
01-Jun,sm,symalb,12,1,43,
01-Jun,sm,symalb,12,2,66.9,
01-Jun,sm,symalb,12,3,32,
01-Jun,sm,symalb,12,4,59.2,
01-Jun,sm,symalb,12,5,22.7,
04-Jun,sm,symalb,12_2,1,24.8,
04-Jun,sm,symalb,12_2,2,30.3,
04-Jun,sm,symalb,12_2,3,21.8,
04-Jun,sm,symalb,12_2,4,13.7,
04-Jun,sm,symalb,12_2,5,22.5,
04-Jun,sm,symalb,9_2,1,27.9,
04-Jun,sm,symalb,9_2,2,34.4,
04-Jun,sm,symalb,9_2,3,27.6,
04-Jun,sm,symalb,9_2,4,37.4,
04-Jun,sm,symalb,9_2,5,25.3,
,sm,symalb ,9,1,29.6,
,sm,symalb ,9,2,20.3,
,sm,symalb ,9,3,21.8,
,sm,symalb ,9,4,19.1,
,sm,symalb ,9,5,14.3,
03-Jun,sm,vacmem,1,1,11,
03-Jun,sm,vacmem,1,2,10.7,
03-Jun,sm,vacmem,1,3,14.8,
03-Jun,sm,vacmem,1,4,16.3,
03-Jun,sm,vacmem,1,5,9.1,
03-Jun,sm,vacmem,2,1,13.2,
03-Jun,sm,vacmem,2,2,11.7,
03-Jun,sm,vacmem,2,3,7.3,
03-Jun,sm,vacmem,2,4,8.8,
03-Jun,sm,vacmem,2,5,10.8,
03-Jun,sm,vacmem,3,1,11.4,
03-Jun,sm,vacmem,3,2,12.6,
03-Jun,sm,vacmem,3,3,9.6,
03-Jun,sm,vacmem,3,4,5,
03-Jun,sm,vacmem,3,5,8.4,
03-Jun,sm,vacmem,4,1,18.2,
03-Jun,sm,vacmem,4,2,16.5,
03-Jun,sm,vacmem,4,3,16.5,
03-Jun,sm,vacmem,4,4,11.9,
03-Jun,sm,vacmem,4,5,14.8,
03-Jun,sm,vacmem,5,1,20.2,
03-Jun,sm,vacmem,5,2,16.9,
03-Jun,sm,vacmem,5,3,9.2,
03-Jun,sm,vacmem,5,4,5,
03-Jun,sm,vacmem,5,5,8.4,
03-Jun,sm,vacmem,6,1,10.4,
03-Jun,sm,vacmem,6,2,13,
03-Jun,sm,vacmem,6,3,8.9,
03-Jun,sm,vacmem,6,4,10.5,
03-Jun,sm,vacmem,6,5,11.7,
03-Jun,sm,vacmem,7,1,9.9,
03-Jun,sm,vacmem,7,2,14.3,
03-Jun,sm,vacmem,7,3,23.1,
03-Jun,sm,vacmem,7,4,10,
03-Jun,sm,vacmem,7,5,15.8,
04-Jun,sm,vacmem,8,1,8,
04-Jun,sm,vacmem,8,2,6.8,
04-Jun,sm,vacmem,8,3,10.4,
04-Jun,sm,vacmem,8,4,11.3,
04-Jun,sm,vacmem,8,5,8.2,
04-Jun,sm,vacmem,9,1,33.9,
04-Jun,sm,vacmem,9,2,23.7,
04-Jun,sm,vacmem,9,3,18.4,
04-Jun,sm,vacmem,9,4,19.4,
04-Jun,sm,vacmem,9,5,14.5,
04-Jun,sm,vacmem,10,1,19.1,
04-Jun,sm,vacmem,10,2,21,
04-Jun,sm,vacmem,10,3,23.9,
04-Jun,sm,vacmem,10,4,18.5,
04-Jun,sm,vacmem,10,5,24.2,
30-May,sm,vibedu,1,1,80.1,
30-May,sm,vibedu,1,2,140.4,
30-May,sm,vibedu,1,3,121.7,
30-May,sm,vibedu,1,4,127,
30-May,sm,vibedu,1,5,170.7,
03-Jun,sm,vibedu,5,1,48.2,
03-Jun,sm,vibedu,5,2,54.2,
03-Jun,sm,vibedu,5,3,41.7,
03-Jun,sm,vibedu,5,4,56.3,
03-Jun,sm,vibedu,5,5,61.8,
29-May,sm,vibedu,7,1,231.1,
29-May,sm,vibedu,7,2,197.6,
29-May,sm,vibedu,7,3,256.9,
29-May,sm,vibedu,7,4,123.1,
29-May,sm,vibedu,7,5,253.3,
31-May,sm,vibedu,8,1,115.4,
31-May,sm,vibedu,8,2,103.7,
31-May,sm,vibedu,8,3,117.2,
31-May,sm,vibedu,8,4,222.3,
31-May,sm,vibedu,8,5,116.1,
30-May,sm,vibedu,9,1,206.7,
30-May,sm,vibedu,9,2,82.2,
30-May,sm,vibedu,9,3,196.1,
30-May,sm,vibedu,9,4,66.7,
30-May,sm,vibedu,9,5,161,
30-May,sm,vibedu,10,1,140.2,
30-May,sm,vibedu,10,2,65.1,
30-May,sm,vibedu,10,3,122.1,
30-May,sm,vibedu,10,4,171.2,
30-May,sm,vibedu,10,5,124,
29-May,sm,vibedu,12,1,,
29-May,sm,vibedu,12,2,,
29-May,sm,vibedu,12,3,,
29-May,sm,vibedu,12,4,,
29-May,sm,vibedu,12,5,,
05-Jun,sm,vibedu,19,1,110.2,
05-Jun,sm,vibedu,19,2,110.9,
05-Jun,sm,vibedu,19,3,264.3,
05-Jun,sm,vibedu,19,4,180.2,
05-Jun,sm,vibedu,19,5,218.4,
05-Jun,sm,vibedu,20,1,391.2,
05-Jun,sm,vibedu,20,2,285,
05-Jun,sm,vibedu,20,3,261.4,
05-Jun,sm,vibedu,20,4,425.8,
05-Jun,sm,vibedu,20,5,268.4,
04-Jun,sm,vibedu,11_2,1,,
04-Jun,sm,vibedu,11_2,2,,
04-Jun,sm,vibedu,11_2,3,,
04-Jun,sm,vibedu,11_2,4,,
04-Jun,sm,vibedu,11_2,5,,
